id,modelId,birth,createdAt,updatedAt
2143,2143,2017-02-22,2022-11-26,2022-11-26
2144,2144,2017-02-23,2022-11-26,2022-11-26
2145,2145,2017-02-24,2022-11-26,2022-11-26
2146,2146,2017-02-25,2022-11-26,2022-11-26
2147,2147,2017-02-26,2022-11-26,2022-11-26
2148,2148,2017-02-27,2022-11-26,2022-11-26
2149,2149,2017-02-28,2022-11-26,2022-11-26
2150,2150,2017-03-01,2022-11-26,2022-11-26
2151,2151,2017-03-02,2022-11-26,2022-11-26
2152,2152,2017-03-03,2022-11-26,2022-11-26
2153,2153,2017-03-04,2022-11-26,2022-11-26
2154,2154,2017-03-05,2022-11-26,2022-11-26
2155,2155,2017-03-06,2022-11-26,2022-11-26
2156,2156,2017-03-07,2022-11-26,2022-11-26
2157,2157,2017-03-08,2022-11-26,2022-11-26
2158,2158,2017-03-09,2022-11-26,2022-11-26
2159,2159,2017-03-10,2022-11-26,2022-11-26
2160,2160,2017-03-11,2022-11-26,2022-11-26
2161,2161,2017-03-12,2022-11-26,2022-11-26
2162,2162,2017-03-13,2022-11-26,2022-11-26
2163,2163,2017-03-14,2022-11-26,2022-11-26
2164,2164,2017-03-15,2022-11-26,2022-11-26
