id,factoryId,name,signName,generation,birth,series,trim,bodyType,numberOfSeats,length,width,height,engineType,boostType,maxSpeed,accceleration,cityFuel,createdAt,updatedAt
184,6,147,SignName184,1 generation,2000-01-01,Hatchback 3-doors,1.9 JTD MT,Hatchback,5,4170,1729,1442,Diesel,Turbo,82,9.9,7.8,2022-11-26,2022-11-26
185,6,147,SignName185,1 generation,2000-01-01,Hatchback 3-doors,1.9 JTD MT,Hatchback,5,4170,1729,1442,Diesel,Turbo,,10.5,7.8,2022-11-26,2022-11-26
186,6,147,SignName186,1 generation,2000-01-01,Hatchback 3-doors,1.9 JTD MT,Hatchback,5,4170,1729,1442,Diesel,Turbo,82,9.9,7.8,2022-11-26,2022-11-26
187,6,147,SignName187,1 generation,2000-01-01,Hatchback 3-doors,1.9 JTD MT,Hatchback,5,4170,1729,1442,Diesel,Turbo,82,9.1,8,2022-11-26,2022-11-26
188,6,147,SignName188,1 generation,2000-01-01,Hatchback 3-doors,2.0 MT,Hatchback,5,4170,1729,1442,Gasoline,,,9.3,12.1,2022-11-26,2022-11-26
189,6,147,SignName189,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.6 MT,,,,,,,,,,,2022-11-26,2022-11-26
190,6,147,SignName190,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
191,6,147,SignName191,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
192,6,147,SignName192,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
193,6,147,SignName193,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
194,6,147,SignName194,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
195,6,147,SignName195,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
196,6,147,SignName196,1 generation [redesign],2004-01-01,Hatchback 3 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
197,6,147,SignName197,1 generation [redesign],2004-01-01,Hatchback 3 doors,2.0 AMT,,,,,,,,,,,2022-11-26,2022-11-26
198,6,147,SignName198,1 generation [redesign],2004-01-01,Hatchback 3 doors,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
199,6,147,SignName199,1 generation [redesign],2004-01-01,Hatchback 3 doors,3.2 MT,,,,,,,,,,,2022-11-26,2022-11-26
200,6,147,SignName200,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.6 MT,,,,,,,,,,,2022-11-26,2022-11-26
201,6,147,SignName201,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.6 MT,,,,,,,,,,,2022-11-26,2022-11-26
202,6,147,SignName202,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
203,6,147,SignName203,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
204,6,147,SignName204,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
205,6,147,SignName205,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
206,6,147,SignName206,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
207,6,147,SignName207,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
208,6,147,SignName208,1 generation [redesign],2004-01-01,Hatchback 5 doors,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
209,6,147,SignName209,1 generation [redesign],2004-01-01,Hatchback 5 doors,2.0 AMT,,,,,,,,,,,2022-11-26,2022-11-26
210,6,147,SignName210,1 generation [redesign],2004-01-01,Hatchback 5 doors,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
211,6,147,SignName211,2 generation,2004-01-01,Hatchback 3-doors,1.6 MT,Hatchback,5,4170,1729,1442,Gasoline,,,10.6,11.2,2022-11-26,2022-11-26
212,6,147,SignName212,2 generation,2004-01-01,Hatchback 3-doors,2.0 MT,Hatchback,5,4170,1729,1442,Gasoline,,,9.3,12.1,2022-11-26,2022-11-26
213,6,147,SignName213,2 generation,2004-01-01,Hatchback 3-doors,2.0 SS,Hatchback,5,4170,1729,1442,Gasoline,,,9.3,12.1,2022-11-26,2022-11-26
214,6,147,SignName214,2 generation,2004-01-01,Hatchback 5-doors,1.6 MT,Hatchback,5,4223,1729,1442,Gasoline,,,11.3,11.1,2022-11-26,2022-11-26
215,6,147,SignName215,2 generation,2004-01-01,Hatchback 5-doors,1.6 MT,Hatchback,5,4170,1729,1442,Gasoline,,,10.6,11.2,2022-11-26,2022-11-26
216,6,147,SignName216,2 generation,2004-01-01,Hatchback 5-doors,2.0 MT,Hatchback,5,4223,1729,1442,Gasoline,,,9.3,12.1,2022-11-26,2022-11-26
217,6,147,SignName217,2 generation,2004-01-01,Hatchback 5-doors,2.0 SS,Hatchback,5,4170,1729,1442,Gasoline,,,9.3,12.1,2022-11-26,2022-11-26
218,6,155,SignName218,1 generation,1992-01-01,Sedan,1.7 MT,,,,,,,,,,,2022-11-26,2022-11-26
219,6,155,SignName219,1 generation,1992-01-01,Sedan,1.7 MT,,,,,,,,,,,2022-11-26,2022-11-26
220,6,155,SignName220,1 generation,1992-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
221,6,155,SignName221,1 generation,1992-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
222,6,155,SignName222,1 generation,1992-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
223,6,155,SignName223,1 generation,1992-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
224,6,155,SignName224,1 generation,1992-01-01,Sedan,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
225,6,155,SignName225,1 generation,1992-01-01,Sedan,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
226,6,155,SignName226,1 generation,1992-01-01,Sedan,2.0 MT 4WD,,,,,,,,,,,2022-11-26,2022-11-26
227,6,155,SignName227,1 generation,1992-01-01,Sedan,2.0 MT 4WD,,,,,,,,,,,2022-11-26,2022-11-26
228,6,155,SignName228,1 generation,1992-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
229,6,155,SignName229,1 generation,1992-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
230,6,155,SignName230,1 generation,1992-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
231,6,155,SignName231,1 generation [redesign],1995-01-01,Sedan,1.6 MT,,,,,,,,,,,2022-11-26,2022-11-26
232,6,155,SignName232,1 generation [redesign],1995-01-01,Sedan,1.7 MT,,,,,,,,,,,2022-11-26,2022-11-26
233,6,155,SignName233,1 generation [redesign],1995-01-01,Sedan,1.7 MT,,,,,,,,,,,2022-11-26,2022-11-26
234,6,155,SignName234,1 generation [redesign],1995-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
235,6,155,SignName235,1 generation [redesign],1995-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
236,6,155,SignName236,1 generation [redesign],1995-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
237,6,155,SignName237,1 generation [redesign],1995-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
238,6,155,SignName238,1 generation [redesign],1995-01-01,Sedan,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
239,6,155,SignName239,1 generation [redesign],1995-01-01,Sedan,2.0 MT 4WD,,,,,,,,,,,2022-11-26,2022-11-26
240,6,155,SignName240,1 generation [redesign],1995-01-01,Sedan,2.0 MT 4WD,,,,,,,,,,,2022-11-26,2022-11-26
241,6,155,SignName241,1 generation [redesign],1995-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
242,6,155,SignName242,1 generation [redesign],1995-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
243,6,155,SignName243,1 generation [redesign],1995-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
244,6,155,SignName244,167,1992-01-01,Sedan,1.7 MT,Sedan,5,4443,1700,1440,Gasoline,,83,11.8,,2022-11-26,2022-11-26
245,6,155,SignName245,167,1992-01-01,Sedan,1.8 MT,Sedan,5,4443,1730,1425,Gasoline,,84,10.3,,2022-11-26,2022-11-26
246,6,155,SignName246,167,1992-01-01,Sedan,1.9 TD MT,Sedan,5,4450,1730,1440,Diesel,Turbo,82,13.5,,2022-11-26,2022-11-26
247,6,155,SignName247,167,1992-01-01,Sedan,2.0 MT,Sedan,5,4443,1700,1440,Gasoline,,84,9.3,,2022-11-26,2022-11-26
248,6,155,SignName248,167,1992-01-01,Sedan,2.0 MT Q4,Sedan,5,4443,1700,1440,Gasoline,Turbo,84,7,,2022-11-26,2022-11-26
249,6,155,SignName249,167,1992-01-01,Sedan,2.5 MT,Sedan,5,4443,1700,1440,Gasoline,,88,8.4,,2022-11-26,2022-11-26
250,6,155,SignName250,167,1992-01-01,Sedan,2.5 TD MT,Sedan,5,4443,1700,1440,Diesel,Turbo,92,10.4,,2022-11-26,2022-11-26
251,6,155,SignName251,167 [redesign],1995-01-01,Sedan,1.6 MT,Sedan,5,4443,1730,1440,Gasoline,,82,11.4,,2022-11-26,2022-11-26
252,6,155,SignName252,167 [redesign],1995-01-01,Sedan,1.7 MT,Sedan,5,4443,1700,1440,Gasoline,,83,11.8,,2022-11-26,2022-11-26
253,6,155,SignName253,167 [redesign],1995-01-01,Sedan,1.8 MT,Sedan,5,4443,1730,1425,Gasoline,,82,10,,2022-11-26,2022-11-26
254,6,155,SignName254,167 [redesign],1995-01-01,Sedan,2.0 MT,Sedan,5,4443,1730,1440,Gasoline,,83,8.4,,2022-11-26,2022-11-26
255,6,155,SignName255,167 [redesign],1995-01-01,Sedan,2.0 MT Q4,Sedan,5,4443,1700,1440,Gasoline,Turbo,84,7,,2022-11-26,2022-11-26
256,6,155,SignName256,167 [redesign],1995-01-01,Sedan,2.5 MT,Sedan,5,4443,1700,1440,Gasoline,,88,8.4,,2022-11-26,2022-11-26
257,6,155,SignName257,167 [redesign],1995-01-01,Sedan,2.5 TD MT,Sedan,5,4443,1700,1440,Diesel,Turbo,92,10.4,,2022-11-26,2022-11-26
258,6,156,SignName258,932,1997-01-01,Sedan,1.6 MT,Sedan,5,4430,1745,1415,Gasoline,,82,10.5,11.4,2022-11-26,2022-11-26
259,6,156,SignName259,932,1997-01-01,Sedan,1.8 MT,Sedan,5,4430,1745,1415,Gasoline,,82,9.2,11.4,2022-11-26,2022-11-26
260,6,156,SignName260,932,1997-01-01,Sedan,1.9 JTD MT,Sedan,5,4430,1745,1415,Diesel,Turbo,82,10.8,7.8,2022-11-26,2022-11-26
261,6,156,SignName261,932,1997-01-01,Sedan,1.9 JTD MT,Sedan,5,4430,1745,1415,Diesel,Turbo,82,10,7.4,2022-11-26,2022-11-26
262,6,156,SignName262,932,1997-01-01,Sedan,2.0 JTS MT,Sedan,5,4430,1755,1415,Gasoline,Turbo,83,8,12.2,2022-11-26,2022-11-26
263,6,156,SignName263,932,1997-01-01,Sedan,2.0 MT,Sedan,5,4430,1745,1415,Gasoline,,83,8.6,11.7,2022-11-26,2022-11-26
264,6,156,SignName264,932,1997-01-01,Sedan,2.4 JTD MT,Sedan,5,4430,1745,1415,Diesel,Turbo,82,9.5,8.9,2022-11-26,2022-11-26
265,6,156,SignName265,932,1997-01-01,Sedan,2.4 JTD MT,Sedan,5,4430,1755,1415,Diesel,Turbo,82,9.4,8.9,2022-11-26,2022-11-26
266,6,156,SignName266,932,1997-01-01,Sedan,2.5 AT,Sedan,5,4430,1745,1415,Gasoline,,88,7.4,17.6,2022-11-26,2022-11-26
267,6,156,SignName267,932,1997-01-01,Sedan,2.5 MT,Sedan,5,4430,1745,1415,Gasoline,,88,7.4,16.6,2022-11-26,2022-11-26
268,6,156,SignName268,932,1997-01-01,Sedan,2.5 MT,Sedan,5,4430,1745,1415,Gasoline,,88,7.6,16.5,2022-11-26,2022-11-26
269,6,156,SignName269,932,1997-01-01,wagon,1.6 MT,Wagon,5,4430,1745,1415,Gasoline,,82,10.5,11.4,2022-11-26,2022-11-26
270,6,156,SignName270,932,1997-01-01,wagon,1.9 JTD MT,Wagon,5,4430,1745,1415,Diesel,Turbo,82,10.8,7.8,2022-11-26,2022-11-26
271,6,156,SignName271,932,1997-01-01,wagon,1.9 JTD MT,Wagon,5,4430,1745,1415,Diesel,Turbo,82,10,7.4,2022-11-26,2022-11-26
272,6,156,SignName272,932,1997-01-01,wagon,2.0 MT,Wagon,5,4430,1745,1415,Gasoline,,83,8.6,11.7,2022-11-26,2022-11-26
273,6,156,SignName273,932,1997-01-01,wagon,2.4 JTD MT,Wagon,5,4430,1745,1420,Diesel,Turbo,82,9.5,8.9,2022-11-26,2022-11-26
274,6,156,SignName274,932,1997-01-01,wagon,2.4 JTD MT,Wagon,5,4430,1755,1415,Diesel,Turbo,82,9.4,8.9,2022-11-26,2022-11-26
275,6,156,SignName275,932,1997-01-01,wagon,2.5 AT,Wagon,5,4430,1745,1420,Gasoline,,88,7.4,17.2,2022-11-26,2022-11-26
276,6,156,SignName276,932,1997-01-01,wagon,2.5 MT,Wagon,5,4430,1745,1415,Gasoline,,88,7.4,16.6,2022-11-26,2022-11-26
277,6,156,SignName277,932,1997-01-01,wagon,3.2 MT,Wagon,5,4430,1745,1420,Gasoline,,93,6,18.4,2022-11-26,2022-11-26
278,6,156,SignName278,932 [2th redesign],2003-01-01,Sedan,1.6 MT,,,,,,,,,,,2022-11-26,2022-11-26
279,6,156,SignName279,932 [2th redesign],2003-01-01,Sedan,1.8 MT,,,,,,,,,,,2022-11-26,2022-11-26
280,6,156,SignName280,932 [2th redesign],2003-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
281,6,156,SignName281,932 [2th redesign],2003-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
282,6,156,SignName282,932 [2th redesign],2003-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
283,6,156,SignName283,932 [2th redesign],2003-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
284,6,156,SignName284,932 [2th redesign],2003-01-01,Sedan,1.9 MT,,,,,,,,,,,2022-11-26,2022-11-26
285,6,156,SignName285,932 [2th redesign],2003-01-01,Sedan,2.0 AMT,,,,,,,,,,,2022-11-26,2022-11-26
286,6,156,SignName286,932 [2th redesign],2003-01-01,Sedan,2.0 AMT,,,,,,,,,,,2022-11-26,2022-11-26
287,6,156,SignName287,932 [2th redesign],2003-01-01,Sedan,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
288,6,156,SignName288,932 [2th redesign],2003-01-01,Sedan,2.0 MT,,,,,,,,,,,2022-11-26,2022-11-26
289,6,156,SignName289,932 [2th redesign],2003-01-01,Sedan,2.4 MT,,,,,,,,,,,2022-11-26,2022-11-26
290,6,156,SignName290,932 [2th redesign],2003-01-01,Sedan,2.4 MT,,,,,,,,,,,2022-11-26,2022-11-26
291,6,156,SignName291,932 [2th redesign],2003-01-01,Sedan,2.4 MT,,,,,,,,,,,2022-11-26,2022-11-26
292,6,156,SignName292,932 [2th redesign],2003-01-01,Sedan,2.4 MT,,,,,,,,,,,2022-11-26,2022-11-26
293,6,156,SignName293,932 [2th redesign],2003-01-01,Sedan,2.5 AT,,,,,,,,,,,2022-11-26,2022-11-26
294,6,156,SignName294,932 [2th redesign],2003-01-01,Sedan,2.5 MT,,,,,,,,,,,2022-11-26,2022-11-26
295,6,156,SignName295,932 [2th redesign],2003-01-01,Sedan,3.2 AMT,,,,,,,,,,,2022-11-26,2022-11-26
296,6,156,SignName296,932 [2th redesign],2003-01-01,Sedan,3.2 MT,,,,,,,,,,,2022-11-26,2022-11-26
297,6,156,SignName297,932 [2th redesign],2003-01-01,wagon 5 doors Crosswagon Q4,1.9 MT 4WD,,,,,,,,,,,2022-11-26,2022-11-26
298,6,156,SignName298,932 [redesign],2002-01-01,Crosswagon wagon 5-doors,1.9 JTD MT,Wagon,5,4441,1743,1458,Diesel,Turbo,82,10.5,9.3,2022-11-26,2022-11-26
299,6,156,SignName299,932 [redesign],2002-01-01,GTA Sedan 4-doors,3.2 MT,Sedan,5,4430,1745,1415,Gasoline,,93,6.3,18.1,2022-11-26,2022-11-26
300,6,156,SignName300,932 [redesign],2002-01-01,Sedan 4-doors,1.6 MT,Sedan,5,4435,1743,1430,Gasoline,,82,10,11,2022-11-26,2022-11-26
301,6,156,SignName301,932 [redesign],2002-01-01,Sedan 4-doors,1.8 MT,Sedan,5,4435,1743,1430,Gasoline,,82,9.4,12.1,2022-11-26,2022-11-26
302,6,156,SignName302,932 [redesign],2002-01-01,Sedan 4-doors,1.9 JTD MT,Sedan,5,4435,1743,1430,Diesel,Turbo,82,10.7,7.9,2022-11-26,2022-11-26
303,6,156,SignName303,932 [redesign],2002-01-01,Sedan 4-doors,1.9 JTD MT,Sedan,5,4435,1743,1430,Diesel,Turbo,82,9.7,8.2,2022-11-26,2022-11-26
304,6,156,SignName304,932 [redesign],2002-01-01,Sedan 4-doors,2.0 JTS MT,Sedan,5,4435,1743,1430,Gasoline,,83,8.2,12.2,2022-11-26,2022-11-26
305,6,156,SignName305,932 [redesign],2002-01-01,Sedan 4-doors,2.4 JTD MT,Sedan,5,4430,1755,1420,Diesel,Turbo,82,9.4,8.9,2022-11-26,2022-11-26
306,6,156,SignName306,932 [redesign],2002-01-01,Sedan 4-doors,2.4 JTD MT,Sedan,5,4435,1743,1430,Diesel,Turbo,82,8.3,8.8,2022-11-26,2022-11-26
307,6,156,SignName307,932 [redesign],2002-01-01,Sedan 4-doors,2.5 AT,Sedan,5,4435,1743,1430,Gasoline,,88,7.3,17.5,2022-11-26,2022-11-26
308,6,156,SignName308,932 [redesign],2002-01-01,Sedan 4-doors,2.5 MT,Sedan,5,4435,1745,1430,Gasoline,,88,7.3,17.5,2022-11-26,2022-11-26
309,6,156,SignName309,932 [redesign],2002-01-01,Sport Wagon wagon 5-doors,1.6 MT,Wagon,5,4430,1745,1420,Gasoline,,82,11,11.5,2022-11-26,2022-11-26
310,6,159,SignName310,1 generation,2005-01-01,Sedan,1.75 TBi MT,Sedan,5,4660,1828,1422,Gasoline,Turbo,83,7.7,11.8,2022-11-26,2022-11-26
311,6,159,SignName311,1 generation,2005-01-01,Sedan,1.8 MPI MT,Sedan,5,4660,1828,1417,Gasoline,,80,10.2,10.3,2022-11-26,2022-11-26
312,6,159,SignName312,1 generation,2005-01-01,Sedan,1.9 JTDM ECO MT,Sedan,5,4660,1828,1417,Diesel,Turbo,82,11,6.6,2022-11-26,2022-11-26
313,6,159,SignName313,1 generation,2005-01-01,Sedan,1.9 JTDM ECO MT,Sedan,5,4660,1828,1417,Diesel,Turbo,82,10.7,6.6,2022-11-26,2022-11-26
314,6,159,SignName314,1 generation,2005-01-01,Sedan,1.9 JTDM MT,Sedan,5,4660,1828,1417,Diesel,Turbo,82,10.7,7.8,2022-11-26,2022-11-26
315,6,159,SignName315,1 generation,2005-01-01,Sedan,1.9 JTDM MT,Sedan,5,4660,1828,1417,Diesel,Turbo,82,9.2,7.5,2022-11-26,2022-11-26
316,6,159,SignName316,1 generation,2005-01-01,Sedan,1.9 JTDM MT,Sedan,5,4660,1828,1417,Diesel,Turbo,82,9.2,7.5,2022-11-26,2022-11-26
317,6,159,SignName317,1 generation,2005-01-01,Sedan,1.9 JTDM Q-Tronic,Sedan,5,4660,1828,1422,Diesel,Turbo,82,9.5,9.5,2022-11-26,2022-11-26
318,6,159,SignName318,1 generation,2005-01-01,Sedan,1.9 JTS MT,Sedan,5,4660,1828,1417,Gasoline,,86,9.7,12.2,2022-11-26,2022-11-26
319,6,159,SignName319,1 generation,2005-01-01,Sedan,2.0 JTDM ECO MT,Sedan,5,4660,1828,1417,Diesel,Turbo,83,9,6.6,2022-11-26,2022-11-26
320,6,159,SignName320,1 generation,2005-01-01,Sedan,2.0 JTDM ECO MT,Sedan,5,4660,1828,1417,Diesel,Turbo,83,8.8,6.6,2022-11-26,2022-11-26
321,6,159,SignName321,1 generation,2005-01-01,Sedan,2.0 JTDM MT,Sedan,5,4660,1828,1417,Diesel,Turbo,83,8.8,7.1,2022-11-26,2022-11-26
322,6,159,SignName322,1 generation,2005-01-01,Sedan,2.2 JTS MT,Sedan,5,4660,1828,1417,Gasoline,,86,8.8,13,2022-11-26,2022-11-26
323,6,159,SignName323,1 generation,2005-01-01,Sedan,2.2 JTS Selespeed,Sedan,5,4660,1828,1417,Gasoline,,86,8.7,12.8,2022-11-26,2022-11-26
324,6,159,SignName324,1 generation,2005-01-01,Sedan,2.4 JTDM MT,Sedan,5,4660,1828,1422,Diesel,Turbo,82,8.4,9.2,2022-11-26,2022-11-26
325,6,159,SignName325,1 generation,2005-01-01,Sedan,2.4 JTDM MT,Sedan,5,4660,1828,1422,Diesel,Turbo,82,8.1,9.2,2022-11-26,2022-11-26
326,6,159,SignName326,1 generation,2005-01-01,Sedan,2.4 JTDM Q-Tronic,Sedan,5,4660,1828,1422,Diesel,Turbo,82,8.4,11.4,2022-11-26,2022-11-26
327,6,159,SignName327,1 generation,2005-01-01,Sedan,2.4 JTDM Q4 MT,Sedan,5,4660,1828,1422,Diesel,Turbo,82,8.3,9.7,2022-11-26,2022-11-26
328,6,159,SignName328,1 generation,2005-01-01,Sedan,3.2 JTS MT,Sedan,5,4660,1828,1422,Gasoline,,89,7.1,16.4,2022-11-26,2022-11-26
329,6,159,SignName329,1 generation,2005-01-01,Sedan,3.2 JTS Q-tronic Q4,Sedan,5,4660,1828,1422,Gasoline,,89,7,18.4,2022-11-26,2022-11-26
330,6,159,SignName330,1 generation,2005-01-01,Sedan,3.2 JTS Q4 MT,Sedan,5,4660,1828,1422,Gasoline,,89,7,16.7,2022-11-26,2022-11-26
331,6,159,SignName331,1 generation,2005-01-01,Sportwagon wagon,1.75 TBi MT,Wagon,5,4660,1828,1422,Gasoline,Turbo,83,7.9,12,2022-11-26,2022-11-26
332,6,159,SignName332,1 generation,2005-01-01,Sportwagon wagon,1.8 MPI MT,Wagon,5,4660,1828,1417,Gasoline,,80,10.4,10.7,2022-11-26,2022-11-26
333,6,159,SignName333,1 generation,2005-01-01,Sportwagon wagon,1.9 JTDM ECO MT,Wagon,5,4660,1828,1417,Diesel,Turbo,82,10.9,6.6,2022-11-26,2022-11-26
334,6,159,SignName334,1 generation,2005-01-01,Sportwagon wagon,1.9 JTDM ECO MT,Wagon,5,4660,1828,1417,Diesel,Turbo,82,10.9,6.7,2022-11-26,2022-11-26
335,6,159,SignName335,1 generation,2005-01-01,Sportwagon wagon,1.9 JTDM MT,Wagon,5,4660,1828,1417,Diesel,Turbo,82,10.9,7.9,2022-11-26,2022-11-26
336,6,159,SignName336,1 generation,2005-01-01,Sportwagon wagon,1.9 JTDM MT,Wagon,5,4660,1828,1417,Diesel,Turbo,82,9.4,7.6,2022-11-26,2022-11-26
337,6,159,SignName337,1 generation,2005-01-01,Sportwagon wagon,1.9 JTDM MT,Wagon,5,4660,1828,1424,Diesel,,82,9.6,8.3,2022-11-26,2022-11-26
338,6,159,SignName338,1 generation,2005-01-01,Sportwagon wagon,1.9 JTDM Q-Tronic,Wagon,5,4660,1828,1422,Diesel,Turbo,82,9.7,9.6,2022-11-26,2022-11-26
339,6,159,SignName339,1 generation,2005-01-01,Sportwagon wagon,1.9 JTS MT,Wagon,5,4660,1828,1417,Gasoline,,86,9.9,12.4,2022-11-26,2022-11-26
340,6,159,SignName340,1 generation,2005-01-01,Sportwagon wagon,2.0 JTDM ECO MT,Wagon,5,4660,1828,1417,Diesel,Turbo,83,9.2,6.7,2022-11-26,2022-11-26
341,6,159,SignName341,1 generation,2005-01-01,Sportwagon wagon,2.0 JTDM ECO MT,Wagon,5,4660,1828,1417,Diesel,Turbo,83,9,6.7,2022-11-26,2022-11-26
342,6,159,SignName342,1 generation,2005-01-01,Sportwagon wagon,2.0 JTDM MT,Wagon,5,4660,1828,1417,Diesel,Turbo,83,9,7.2,2022-11-26,2022-11-26
343,6,159,SignName343,1 generation,2005-01-01,Sportwagon wagon,2.2 JTS MT,Wagon,5,4660,1828,1417,Gasoline,,86,9,13.2,2022-11-26,2022-11-26
344,6,159,SignName344,1 generation,2005-01-01,Sportwagon wagon,2.2 JTS Selespeed,Wagon,5,4660,1828,1417,Gasoline,,86,8.9,13,2022-11-26,2022-11-26
345,6,159,SignName345,1 generation,2005-01-01,Sportwagon wagon,2.4 JTDM MT,Wagon,5,4660,1828,1422,Diesel,Turbo,82,8.6,9.4,2022-11-26,2022-11-26
346,6,159,SignName346,1 generation,2005-01-01,Sportwagon wagon,2.4 JTDM MT,Wagon,5,4660,1828,1422,Diesel,Turbo,82,8.3,9.2,2022-11-26,2022-11-26
347,6,159,SignName347,1 generation,2005-01-01,Sportwagon wagon,2.4 JTDM Q-Tronic,Wagon,5,4660,1828,1422,Diesel,Turbo,82,8.6,11.8,2022-11-26,2022-11-26
348,6,159,SignName348,1 generation,2005-01-01,Sportwagon wagon,2.4 JTDM Q4 MT,Wagon,5,4660,1828,1422,Diesel,Turbo,82,8.5,9.9,2022-11-26,2022-11-26
349,6,159,SignName349,1 generation,2005-01-01,Sportwagon wagon,3.2 JTS MT,Wagon,5,4660,1828,1422,Gasoline,,89,7.2,16.5,2022-11-26,2022-11-26
350,6,159,SignName350,1 generation,2005-01-01,Sportwagon wagon,3.2 JTS Q-tronic Q4,Wagon,5,4660,1828,1422,Gasoline,,89,7.4,18.6,2022-11-26,2022-11-26
351,6,159,SignName351,1 generation,2005-01-01,Sportwagon wagon,3.2 JTS Q4 MT,Wagon,5,4660,1828,1422,Gasoline,,89,7.2,17,2022-11-26,2022-11-26
352,6,164,SignName352,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4555,1760,1400,Gasoline,,84,9,10,2022-11-26,2022-11-26
353,6,164,SignName353,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4565,1760,1390,Gasoline,,84,7,,2022-11-26,2022-11-26
354,6,164,SignName354,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4555,1760,1390,Gasoline,,84,9,9,2022-11-26,2022-11-26
355,6,164,SignName355,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4555,1760,1400,Gasoline,,84,9,10,2022-11-26,2022-11-26
356,6,164,SignName356,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4555,1760,1400,Gasoline,Turbo,84,7,9,2022-11-26,2022-11-26
357,6,164,SignName357,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4665,1760,1390,Gasoline,,80,8,,2022-11-26,2022-11-26
358,6,164,SignName358,1 generation,1987-01-01,Sedan,2.0 MT,Sedan,5,4555,1760,1390,Gasoline,Turbo,80,8,11,2022-11-26,2022-11-26
359,6,164,SignName359,1 generation,1987-01-01,Sedan,2.5 TD MT,Sedan,5,4550,1760,1400,Diesel,Turbo,92,10,8,2022-11-26,2022-11-26
360,6,164,SignName360,1 generation,1987-01-01,Sedan,2.5 TD MT,Sedan,5,4565,1760,1390,Diesel,Turbo,92,10,8,2022-11-26,2022-11-26
